CustomerID,last_purchase,frequency,monetary,country,recency_days,r_score,f_score,m_score,rfm_score,segment
15019.0,2011-03-18 12:35:00,1,266.0,United Kingdom,266,1,1,2,4,Needs Nurture
15021.0,2011-12-01 11:53:00,9,1914.82,United Kingdom,8,5,5,4,14,Champions
15022.0,2011-11-28 12:35:00,4,905.04,United Kingdom,11,5,4,3,12,Loyal Customers
15023.0,2011-12-06 17:23:00,11,6802.76,United Kingdom,3,5,5,5,15,Champions
15024.0,2011-11-30 12:06:00,10,1661.33,United Kingdom,9,5,5,4,14,Champions
15025.0,2011-11-06 15:20:00,1,377.01,United Kingdom,33,3,1,2,6,Needs Nurture
15026.0,2011-09-20 13:52:00,3,469.0,United Kingdom,80,2,3,2,7,Needs Nurture
15027.0,2011-11-09 10:16:00,4,1066.1499999999999,United Kingdom,30,4,4,4,12,Champions
15028.0,2011-12-01 14:06:00,4,627.13,United Kingdom,8,5,4,3,12,Loyal Customers
15030.0,2011-09-29 10:50:00,2,518.28,United Kingdom,71,3,3,3,9,Needs Nurture
15031.0,2011-12-05 14:19:00,4,668.14,United Kingdom,4,5,4,3,12,Loyal Customers
15032.0,2011-03-28 15:03:00,3,4959.1,United Kingdom,256,1,3,5,9,At Risk
15033.0,2011-12-05 12:40:00,10,2586.67,United Kingdom,4,5,5,5,15,Champions
15034.0,2011-11-24 12:11:00,8,4308.61,United Kingdom,15,4,5,5,14,Champions
15035.0,2011-09-11 11:08:00,1,252.73000000000002,United Kingdom,89,2,1,2,5,Needs Nurture
15036.0,2011-09-28 15:42:00,3,465.55,United Kingdom,72,2,3,2,7,Needs Nurture
15038.0,2011-10-12 11:33:00,6,705.49,United Kingdom,58,3,5,3,11,Loyal Customers
15039.0,2011-11-30 11:31:00,47,19914.44,United Kingdom,9,5,5,5,15,Champions
15041.0,2011-06-22 16:16:00,1,180.35,United Kingdom,170,2,1,1,4,Needs Nurture
15042.0,2011-05-24 16:25:00,1,135.93,United Kingdom,199,1,1,1,3,Needs Nurture
15043.0,2011-11-08 14:26:00,1,537.0,United Kingdom,31,4,1,3,8,New Customers
15044.0,2011-11-20 13:20:00,17,7700.2300000000005,United Kingdom,19,4,5,5,14,Champions
15045.0,2011-07-11 11:33:00,2,735.66,United Kingdom,151,2,3,3,8,At Risk
15046.0,2011-11-30 15:50:00,15,5213.7699999999995,United Kingdom,9,5,5,5,15,Champions
15047.0,2011-03-15 10:49:00,1,343.62,United Kingdom,269,1,1,2,4,Needs Nurture
15048.0,2011-10-05 14:55:00,4,384.05,United Kingdom,65,3,4,2,9,Loyal Customers
15049.0,2011-03-11 12:13:00,1,121.17000000000002,United Kingdom,273,1,1,1,3,Needs Nurture
15050.0,2011-11-14 16:17:00,3,1782.09,United Kingdom,25,4,3,4,11,High Value
15051.0,2011-11-16 15:38:00,3,1391.61,United Kingdom,23,4,3,4,11,High Value
15052.0,2011-01-24 15:52:00,1,215.78,United Kingdom,319,1,1,1,3,Needs Nurture
15053.0,2011-12-05 12:08:00,3,697.79,United Kingdom,4,5,3,3,11,Needs Nurture
15054.0,2011-11-27 15:02:00,2,302.1,United Kingdom,12,5,3,2,10,New Customers
15057.0,2011-03-09 15:17:00,2,1489.5,United Kingdom,275,1,3,4,8,At Risk
15058.0,2011-11-14 14:57:00,11,2124.9900000000002,United Kingdom,25,4,5,5,14,Champions
15059.0,2011-10-30 11:35:00,9,1337.72,United Kingdom,40,3,5,4,12,Loyal Customers
15060.0,2011-12-01 13:47:00,4,303.09,United Kingdom,8,5,4,2,11,Loyal Customers
15061.0,2011-12-06 12:06:00,48,54534.14,United Kingdom,3,5,5,5,15,Champions
15062.0,2011-09-29 16:51:00,4,987.86,United Kingdom,71,3,4,4,11,Loyal Customers
15063.0,2011-05-10 13:25:00,1,370.79999999999995,United Kingdom,213,1,1,2,4,Needs Nurture
15065.0,2011-11-02 09:45:00,4,3158.13,United Kingdom,37,3,4,5,12,Loyal Customers
15066.0,2011-10-17 13:25:00,1,893.59,United Kingdom,53,3,1,3,7,Needs Nurture
15067.0,2011-09-22 13:20:00,3,1744.76,United Kingdom,78,2,3,4,9,At Risk
15068.0,2011-10-24 14:47:00,2,553.36,United Kingdom,46,3,3,3,9,Needs Nurture
15069.0,2011-06-13 14:16:00,1,1109.53,United Kingdom,179,2,1,4,7,High Value
15070.0,2010-12-02 11:23:00,1,106.2,United Kingdom,372,1,1,1,3,Needs Nurture
15071.0,2011-09-07 11:43:00,2,982.07,United Kingdom,93,2,3,4,9,At Risk
15073.0,2011-11-30 10:44:00,3,1043.41,United Kingdom,9,5,3,4,12,High Value
15074.0,2011-08-26 14:45:00,1,748.87,United Kingdom,105,2,1,3,6,Needs Nurture
15075.0,2011-09-23 12:27:00,1,773.03,United Kingdom,77,2,1,3,6,Needs Nurture
15076.0,2011-06-20 08:23:00,1,880.85,United Kingdom,172,2,1,3,6,Needs Nurture
15078.0,2011-12-02 15:41:00,32,9743.11,United Kingdom,7,5,5,5,15,Champions
15079.0,2011-05-11 12:45:00,4,895.61,United Kingdom,212,1,4,3,8,At Risk
15081.0,2011-11-17 17:08:00,5,504.8,United Kingdom,22,4,4,3,11,Loyal Customers
15083.0,2011-03-28 12:18:00,1,88.2,United Kingdom,256,1,1,1,3,Needs Nurture
15087.0,2011-03-03 10:34:00,1,306.94,United Kingdom,281,1,1,2,4,Needs Nurture
15088.0,2011-11-18 13:14:00,2,1160.07,United Kingdom,21,4,3,4,11,New Customers
15089.0,2011-11-29 16:31:00,6,2420.84,United Kingdom,10,5,5,5,15,Champions
15090.0,2011-02-04 14:03:00,1,381.32,United Kingdom,308,1,1,2,4,Needs Nurture
15091.0,2011-10-03 12:47:00,1,480.71,United Kingdom,67,3,1,2,6,Needs Nurture
15092.0,2011-05-08 14:10:00,2,457.81,United Kingdom,215,1,3,2,6,Needs Nurture
15093.0,2011-11-21 13:09:00,6,4597.02,United Kingdom,18,4,5,5,14,Champions
15095.0,2011-08-28 12:01:00,4,1370.6,United Kingdom,103,2,4,4,10,At Risk
15096.0,2011-10-28 10:27:00,1,219.39000000000001,United Kingdom,42,3,1,1,5,Needs Nurture
15097.0,2011-12-05 14:03:00,1,248.08,United Kingdom,4,5,1,1,7,New Customers
15098.0,2011-06-10 15:33:00,3,39916.5,United Kingdom,182,1,3,5,9,At Risk
15099.0,2011-09-16 13:13:00,1,410.48,United Kingdom,84,2,1,2,5,Needs Nurture
15100.0,2011-01-10 10:35:00,3,876.0,United Kingdom,333,1,3,3,7,At Risk
15101.0,2011-12-01 10:18:00,2,317.53,United Kingdom,8,5,3,2,10,New Customers
15103.0,2011-11-08 14:53:00,2,703.36,United Kingdom,31,4,3,3,10,New Customers
15104.0,2011-05-27 12:29:00,2,1027.44,United Kingdom,196,1,3,4,8,At Risk
15105.0,2011-11-21 16:54:00,7,2298.93,United Kingdom,18,4,5,5,14,Champions
15106.0,2011-11-22 09:16:00,5,1422.52,United Kingdom,17,4,4,4,12,Champions
15107.0,2011-02-01 14:46:00,6,319.5,United Kingdom,311,1,5,2,8,Needs Nurture
15108.0,2011-07-21 10:24:00,4,1300.25,European Community,141,2,4,4,10,At Risk
15109.0,2011-04-08 09:58:00,1,484.95,United Kingdom,245,1,1,2,4,Needs Nurture
15110.0,2011-11-16 11:16:00,4,996.1,United Kingdom,23,4,4,4,12,Champions
15111.0,2011-11-10 16:58:00,3,1567.48,United Kingdom,29,4,3,4,11,High Value
15113.0,2011-11-30 08:23:00,3,3609.33,United Kingdom,9,5,3,5,13,High Value
15114.0,2011-11-09 15:05:00,10,2760.56,United Kingdom,30,4,5,5,14,Champions
15115.0,2011-11-21 14:59:00,1,340.11,United Kingdom,18,4,1,2,7,New Customers
15116.0,2011-11-22 12:25:00,4,1352.75,United Kingdom,17,4,4,4,12,Champions
15117.0,2011-11-25 08:12:00,5,1551.78,United Kingdom,14,4,4,4,12,Champions
15118.0,2011-07-28 14:54:00,1,244.8,United Kingdom,134,2,1,1,4,Needs Nurture
15119.0,2011-04-08 09:08:00,1,266.4,United Kingdom,245,1,1,2,4,Needs Nurture
15120.0,2011-07-29 09:48:00,1,358.82,United Kingdom,133,2,1,2,5,Needs Nurture
15121.0,2011-10-20 14:51:00,2,457.72,United Kingdom,50,3,3,2,8,Needs Nurture
15122.0,2011-08-17 16:48:00,3,1633.78,United Kingdom,114,2,3,4,9,At Risk
15123.0,2011-12-02 13:12:00,2,2199.31,United Kingdom,7,5,3,5,13,New Customers
15124.0,2011-11-17 10:09:00,2,184.19,United Kingdom,22,4,3,1,8,New Customers
15125.0,2011-11-14 13:57:00,15,11528.48,United Kingdom,25,4,5,5,14,Champions
15127.0,2011-10-05 10:30:00,1,406.53,United Kingdom,65,3,1,2,6,Needs Nurture
15128.0,2011-10-10 13:54:00,4,1471.0,United Kingdom,60,3,4,4,11,Loyal Customers
15129.0,2011-10-20 14:40:00,11,3447.4,United Kingdom,50,3,5,5,13,Loyal Customers
15130.0,2011-06-23 10:15:00,1,330.11,United Kingdom,169,2,1,2,5,Needs Nurture
15132.0,2011-11-21 17:10:00,5,977.9300000000001,United Kingdom,18,4,4,4,12,Champions
15133.0,2011-08-04 10:44:00,3,982.42,United Kingdom,127,2,3,4,9,At Risk
15134.0,2011-11-25 08:55:00,8,1387.99,United Kingdom,14,4,5,4,13,Champions
15135.0,2011-04-14 19:16:00,1,139.05,United Kingdom,239,1,1,1,3,Needs Nurture
15136.0,2011-12-07 12:26:00,4,1286.7,United Kingdom,2,5,4,4,13,Champions
15139.0,2011-04-14 11:39:00,2,178.96,United Kingdom,239,1,3,1,5,Needs Nurture
15140.0,2011-10-18 14:07:00,7,2354.25,United Kingdom,52,3,5,5,13,Loyal Customers
15142.0,2011-10-24 12:51:00,1,498.74,United Kingdom,46,3,1,3,7,Needs Nurture
15143.0,2011-04-28 12:03:00,1,259.45,United Kingdom,225,1,1,2,4,Needs Nurture
15144.0,2011-12-01 15:12:00,17,6580.44,United Kingdom,8,5,5,5,15,Champions
15145.0,2011-12-05 17:21:00,4,1194.73,United Kingdom,4,5,4,4,13,Champions
15146.0,2011-06-28 12:09:00,2,1327.16,United Kingdom,164,2,3,4,9,At Risk
15147.0,2011-04-13 15:57:00,1,623.5,United Kingdom,240,1,1,3,5,Needs Nurture
15148.0,2011-11-29 08:21:00,1,301.29,United Kingdom,10,5,1,2,8,New Customers
15149.0,2011-07-29 10:58:00,1,520.8000000000001,United Kingdom,133,2,1,3,6,Needs Nurture
15150.0,2011-11-22 12:52:00,10,5314.47,United Kingdom,17,4,5,5,14,Champions
15152.0,2011-11-30 12:32:00,13,4745.69,United Kingdom,9,5,5,5,15,Champions
15153.0,2011-11-08 17:09:00,1,329.25,United Kingdom,31,4,1,2,7,New Customers
15154.0,2011-09-25 16:05:00,1,296.42,United Kingdom,75,2,1,2,5,Needs Nurture
15156.0,2011-12-08 18:22:00,3,961.49,United Kingdom,1,5,3,4,12,High Value
15157.0,2011-12-06 11:28:00,3,1936.07,United Kingdom,3,5,3,4,12,High Value
15158.0,2011-10-25 13:53:00,1,401.40000000000003,United Kingdom,45,3,1,2,6,Needs Nurture
15159.0,2011-12-08 12:05:00,30,18641.010000000002,United Kingdom,1,5,5,5,15,Champions
15160.0,2010-12-17 14:15:00,1,158.16,United Kingdom,357,1,1,1,3,Needs Nurture
15163.0,2011-11-21 13:10:00,2,304.47,United Kingdom,18,4,3,2,9,New Customers
15164.0,2011-10-02 12:05:00,3,843.05,United Kingdom,68,3,3,3,9,Needs Nurture
15165.0,2010-12-01 14:03:00,1,487.75,United Kingdom,373,1,1,2,4,Needs Nurture
15167.0,2011-01-23 12:41:00,1,163.0,United Kingdom,320,1,1,1,3,Needs Nurture
15168.0,2011-11-14 11:26:00,1,106.56,United Kingdom,25,4,1,1,6,New Customers
15171.0,2011-01-12 15:36:00,1,1289.5,United Kingdom,331,1,1,4,6,High Value
15172.0,2011-12-01 11:51:00,5,1624.05,United Kingdom,8,5,4,4,13,Champions
15174.0,2011-01-21 09:06:00,1,135.75,United Kingdom,322,1,1,1,3,Needs Nurture
15175.0,2011-09-29 11:31:00,1,224.14,United Kingdom,71,3,1,1,5,Needs Nurture
15178.0,2011-03-24 15:12:00,1,40.5,United Kingdom,260,1,1,1,3,Needs Nurture
15179.0,2011-11-21 12:53:00,5,2206.95,United Kingdom,18,4,4,5,13,Champions
15180.0,2010-12-07 14:57:00,1,87.5,United Kingdom,367,1,1,1,3,Needs Nurture
15181.0,2011-10-04 13:58:00,3,689.4799999999999,United Kingdom,66,3,3,3,9,Needs Nurture
15182.0,2011-07-08 13:37:00,2,622.85,United Kingdom,154,2,3,3,8,At Risk
15184.0,2011-11-10 13:41:00,2,406.76,United Kingdom,29,4,3,2,9,New Customers
15185.0,2011-09-30 14:06:00,1,310.62,United Kingdom,70,3,1,2,6,Needs Nurture
15186.0,2011-11-25 14:58:00,2,411.41,United Kingdom,14,4,3,2,9,New Customers
15187.0,2011-12-08 11:56:00,16,4777.18,United Kingdom,1,5,5,5,15,Champions
15189.0,2011-12-08 13:22:00,41,16225.39,United Kingdom,1,5,5,5,15,Champions
15192.0,2011-08-12 11:41:00,3,1044.32,United Kingdom,119,2,3,4,9,At Risk
15193.0,2011-10-10 08:23:00,1,499.32,United Kingdom,60,3,1,3,7,Needs Nurture
15194.0,2011-12-06 15:10:00,15,7616.53,United Kingdom,3,5,5,5,15,Champions
15195.0,2011-12-07 12:20:00,1,3861.0,United Kingdom,2,5,1,5,11,New Customers
15197.0,2011-11-29 10:00:00,3,1079.6100000000001,United Kingdom,10,5,3,4,12,High Value
15198.0,2011-09-08 14:42:00,2,193.64,United Kingdom,92,2,3,1,6,Needs Nurture
15199.0,2011-10-11 15:12:00,4,1268.7,United Kingdom,59,3,4,4,11,Loyal Customers
15201.0,2011-09-13 14:53:00,5,1236.54,United Kingdom,87,2,4,4,10,At Risk
15203.0,2011-11-14 08:16:00,6,1827.8,United Kingdom,25,4,5,4,13,Champions
15204.0,2010-12-17 13:49:00,1,316.58,United Kingdom,357,1,1,2,4,Needs Nurture
15205.0,2011-09-15 19:36:00,2,653.24,United Kingdom,85,2,3,3,8,At Risk
15206.0,2011-11-29 13:41:00,4,420.29999999999995,United Kingdom,10,5,4,2,11,Loyal Customers
15208.0,2011-12-08 17:24:00,5,870.12,United Kingdom,1,5,4,3,12,Loyal Customers
15210.0,2011-04-28 16:11:00,1,331.18,United Kingdom,225,1,1,2,4,Needs Nurture
15211.0,2011-10-10 13:31:00,2,894.4100000000001,United Kingdom,60,3,3,3,9,Needs Nurture
15212.0,2011-04-12 13:45:00,1,101.8,United Kingdom,241,1,1,1,3,Needs Nurture
15213.0,2011-01-25 12:21:00,2,328.35,United Kingdom,318,1,3,2,6,Needs Nurture
15214.0,2011-12-08 12:07:00,8,1661.44,United Kingdom,1,5,5,4,14,Champions
15215.0,2011-10-24 11:41:00,3,734.94,United Kingdom,46,3,3,3,9,Needs Nurture
15216.0,2011-09-13 11:41:00,1,96.6,United Kingdom,87,2,1,1,4,Needs Nurture
15218.0,2011-11-29 11:48:00,11,5756.89,United Kingdom,10,5,5,5,15,Champions
15219.0,2011-06-16 16:57:00,1,305.75,United Kingdom,176,2,1,2,5,Needs Nurture
15220.0,2011-10-19 12:39:00,6,1778.96,United Kingdom,51,3,5,4,12,Loyal Customers
15221.0,2010-12-08 13:08:00,1,403.25,United Kingdom,366,1,1,2,4,Needs Nurture
15222.0,2011-01-25 08:03:00,1,585.0,United Kingdom,318,1,1,3,5,Needs Nurture
15223.0,2011-04-28 11:31:00,2,755.75,United Kingdom,225,1,3,3,7,At Risk
15224.0,2010-12-16 15:02:00,2,322.08,United Kingdom,358,1,3,2,6,Needs Nurture
15225.0,2011-04-19 14:51:00,1,409.40000000000003,United Kingdom,234,1,1,2,4,Needs Nurture
15226.0,2011-02-02 11:41:00,1,154.41,United Kingdom,310,1,1,1,3,Needs Nurture
15227.0,2011-11-03 11:59:00,5,1219.4,United Kingdom,36,3,4,4,11,Loyal Customers
15228.0,2011-10-04 13:56:00,4,3386.71,United Kingdom,66,3,4,5,12,Loyal Customers
15230.0,2011-04-14 14:39:00,2,429.6,United Kingdom,239,1,3,2,6,Needs Nurture
15232.0,2011-08-18 16:27:00,2,612.06,United Kingdom,113,2,3,3,8,At Risk
15234.0,2011-03-08 08:53:00,1,197.0,United Kingdom,276,1,1,1,3,Needs Nurture
15235.0,2011-05-06 09:44:00,12,2247.51,United Kingdom,217,1,5,5,11,At Risk
15236.0,2011-02-14 10:52:00,1,321.05,United Kingdom,298,1,1,2,4,Needs Nurture
15237.0,2011-12-08 09:46:00,4,1412.32,United Kingdom,1,5,4,4,13,Champions
15238.0,2011-11-10 14:28:00,3,1071.99,United Kingdom,29,4,3,4,11,High Value
15239.0,2011-11-29 14:14:00,2,780.59,United Kingdom,10,5,3,3,11,New Customers
15240.0,2011-10-26 09:50:00,5,1706.57,United Kingdom,44,3,4,4,11,Loyal Customers
15241.0,2011-10-04 09:05:00,8,1756.44,United Kingdom,66,3,5,4,12,Loyal Customers
15243.0,2011-09-26 14:12:00,1,316.68,United Kingdom,74,2,1,2,5,Needs Nurture
15244.0,2011-10-05 13:19:00,2,631.57,United Kingdom,65,3,3,3,9,Needs Nurture
15245.0,2011-07-28 18:56:00,3,2515.84,United Kingdom,134,2,3,5,10,At Risk
15246.0,2011-04-15 14:45:00,2,514.15,United Kingdom,238,1,3,3,7,At Risk
15247.0,2011-08-09 12:52:00,1,356.0,United Kingdom,122,2,1,2,5,Needs Nurture
15249.0,2011-11-08 11:45:00,13,6688.46,United Kingdom,31,4,5,5,14,Champions
15251.0,2011-11-30 15:02:00,11,10484.99,United Kingdom,9,5,5,5,15,Champions
15252.0,2011-11-03 13:30:00,2,740.78,United Kingdom,36,3,3,3,9,Needs Nurture
15253.0,2011-11-23 16:22:00,5,918.1999999999999,United Kingdom,16,4,4,3,11,Loyal Customers
15254.0,2011-08-04 15:04:00,1,300.36,United Kingdom,127,2,1,2,5,Needs Nurture
15255.0,2011-10-04 12:43:00,1,890.85,United Kingdom,66,3,1,3,7,Needs Nurture
15256.0,2011-07-14 11:47:00,1,98.45,United Kingdom,148,2,1,1,4,Needs Nurture
15257.0,2011-03-01 12:58:00,1,317.15,United Kingdom,283,1,1,2,4,Needs Nurture
15258.0,2011-06-24 12:30:00,2,623.16,United Kingdom,168,2,3,3,8,At Risk
15260.0,2011-08-31 13:55:00,7,1810.77,United Kingdom,100,2,5,4,11,At Risk
15261.0,2011-07-27 15:20:00,1,254.82,United Kingdom,135,2,1,2,5,Needs Nurture
15262.0,2011-01-20 12:16:00,1,178.95000000000002,United Kingdom,323,1,1,1,3,Needs Nurture
15263.0,2011-08-25 10:26:00,1,156.51,United Kingdom,106,2,1,1,4,Needs Nurture
15264.0,2011-10-06 13:49:00,1,393.74,United Kingdom,64,3,1,2,6,Needs Nurture
15265.0,2011-07-11 14:46:00,2,1506.1200000000001,United Kingdom,151,2,3,4,9,At Risk
15266.0,2011-01-05 13:40:00,1,119.3,United Kingdom,338,1,1,1,3,Needs Nurture
15267.0,2011-11-17 15:59:00,5,1717.36,United Kingdom,22,4,4,4,12,Champions
15269.0,2011-11-16 09:32:00,1,408.8,United Kingdom,23,4,1,2,7,New Customers
15270.0,2011-11-24 09:24:00,7,2379.49,United Kingdom,15,4,5,5,14,Champions
15271.0,2011-12-02 14:11:00,15,2507.07,United Kingdom,7,5,5,5,15,Champions
15272.0,2011-10-13 12:59:00,2,721.94,United Kingdom,57,3,3,3,9,Needs Nurture
15274.0,2011-12-05 16:57:00,2,716.57,United Kingdom,4,5,3,3,11,New Customers
15275.0,2011-11-02 11:20:00,1,615.14,United Kingdom,37,3,1,3,7,Needs Nurture
15276.0,2011-10-04 16:39:00,1,135.31,United Kingdom,66,3,1,1,5,Needs Nurture
15277.0,2011-10-24 10:08:00,1,255.89999999999998,United Kingdom,46,3,1,2,6,Needs Nurture
15279.0,2010-12-20 10:48:00,1,290.51,United Kingdom,354,1,1,2,4,Needs Nurture
15280.0,2011-06-20 17:14:00,1,113.12,United Kingdom,172,2,1,1,4,Needs Nurture
15281.0,2011-10-12 09:10:00,9,2332.15,United Kingdom,58,3,5,5,13,Loyal Customers
15286.0,2011-10-21 11:08:00,1,240.55,United Kingdom,49,3,1,1,5,Needs Nurture
15287.0,2011-11-17 15:34:00,2,486.69,United Kingdom,22,4,3,2,9,New Customers
15288.0,2011-10-27 16:58:00,5,2306.52,United Kingdom,43,3,4,5,12,Loyal Customers
15289.0,2011-11-10 13:49:00,3,939.78,United Kingdom,29,4,3,3,10,Needs Nurture
15290.0,2011-12-05 11:39:00,18,7943.22,United Kingdom,4,5,5,5,15,Champions
15291.0,2011-11-14 11:02:00,15,4668.3,United Kingdom,25,4,5,5,14,Champions
15292.0,2011-05-22 15:00:00,1,180.94,United Kingdom,201,1,1,1,3,Needs Nurture
15296.0,2011-10-20 11:47:00,6,3672.86,United Kingdom,50,3,5,5,13,Loyal Customers
15297.0,2011-11-29 16:32:00,3,641.94,United Kingdom,10,5,3,3,11,Needs Nurture
15298.0,2011-12-07 17:17:00,12,4799.9,United Kingdom,2,5,5,5,15,Champions
15299.0,2011-10-03 14:19:00,7,4507.01,United Kingdom,67,3,5,5,13,Loyal Customers
15300.0,2011-10-06 17:08:00,1,496.44,United Kingdom,64,3,1,3,7,Needs Nurture
15301.0,2011-10-20 09:57:00,12,5070.35,United Kingdom,50,3,5,5,13,Loyal Customers
15303.0,2011-02-22 13:59:00,1,574.02,United Kingdom,290,1,1,3,5,Needs Nurture
15304.0,2011-10-10 10:23:00,8,694.4000000000001,United Kingdom,60,3,5,3,11,Loyal Customers
15306.0,2011-10-06 12:56:00,3,1174.35,United Kingdom,64,3,3,4,10,High Value
15307.0,2011-09-05 11:38:00,1,205.3,United Kingdom,95,2,1,1,4,Needs Nurture
15308.0,2011-03-10 13:08:00,1,310.47,United Kingdom,274,1,1,2,4,Needs Nurture
15311.0,2011-12-09 12:00:00,91,60767.9,United Kingdom,0,5,5,5,15,Champions
15312.0,2011-09-25 13:10:00,4,924.85,United Kingdom,75,2,4,3,9,At Risk
15313.0,2011-08-21 16:02:00,1,52.0,United Kingdom,110,2,1,1,4,Needs Nurture
15314.0,2011-05-24 14:39:00,1,327.97,United Kingdom,199,1,1,2,4,Needs Nurture
15315.0,2011-10-06 12:51:00,2,570.5,United Kingdom,64,3,3,3,9,Needs Nurture
15316.0,2011-01-17 11:34:00,1,165.0,United Kingdom,326,1,1,1,3,Needs Nurture
15318.0,2011-12-06 11:30:00,1,312.62,United Kingdom,3,5,1,2,8,New Customers
15319.0,2011-03-01 12:48:00,1,204.5,United Kingdom,283,1,1,1,3,Needs Nurture
15320.0,2011-10-26 13:27:00,1,267.13,United Kingdom,44,3,1,2,6,Needs Nurture
15321.0,2011-09-30 09:40:00,3,2748.31,United Kingdom,70,3,3,5,11,High Value
15322.0,2011-09-15 09:34:00,1,679.68,United Kingdom,85,2,1,3,6,Needs Nurture
15325.0,2011-08-28 11:55:00,1,162.29,United Kingdom,103,2,1,1,4,Needs Nurture
15326.0,2011-01-10 11:38:00,1,311.71,United Kingdom,333,1,1,2,4,Needs Nurture
15327.0,2011-10-18 11:55:00,1,208.75,United Kingdom,52,3,1,1,5,Needs Nurture
15329.0,2011-10-31 15:36:00,3,1049.7,United Kingdom,39,3,3,4,10,High Value
15330.0,2011-11-07 17:50:00,2,714.96,United Kingdom,32,4,3,3,10,New Customers
15332.0,2010-12-08 14:43:00,4,1661.06,Lithuania,366,1,4,4,9,At Risk
15333.0,2011-05-15 13:27:00,1,1028.56,United Kingdom,208,1,1,4,6,High Value
15334.0,2011-07-06 11:22:00,3,351.67,United Kingdom,156,2,3,2,7,Needs Nurture
15335.0,2011-10-17 12:50:00,1,173.97,United Kingdom,53,3,1,1,5,Needs Nurture
15339.0,2011-10-04 12:51:00,2,574.07,United Kingdom,66,3,3,3,9,Needs Nurture
15341.0,2011-09-20 09:40:00,1,2020.52,United Kingdom,80,2,1,4,7,High Value
15342.0,2011-08-02 10:19:00,1,406.09,United Kingdom,129,2,1,2,5,Needs Nurture
15343.0,2011-09-13 13:55:00,1,364.5,United Kingdom,87,2,1,2,5,Needs Nurture
15344.0,2011-12-09 10:45:00,3,563.94,United Kingdom,0,5,3,3,11,Needs Nurture
15345.0,2011-10-25 11:28:00,1,393.54,United Kingdom,45,3,1,2,6,Needs Nurture
15346.0,2011-01-11 11:18:00,1,252.42000000000002,United Kingdom,332,1,1,2,4,Needs Nurture
15347.0,2010-12-08 15:25:00,1,201.60000000000002,United Kingdom,366,1,1,1,3,Needs Nurture
15348.0,2011-09-28 13:17:00,1,158.04,United Kingdom,72,2,1,1,4,Needs Nurture
15349.0,2011-07-04 16:06:00,2,473.81,United Kingdom,158,2,3,2,7,Needs Nurture
15350.0,2010-12-01 13:33:00,1,115.65,United Kingdom,373,1,1,1,3,Needs Nurture
15351.0,2011-11-27 12:52:00,7,1960.1100000000001,United Kingdom,12,5,5,4,14,Champions
15353.0,2011-03-30 12:15:00,2,777.02,United Kingdom,254,1,3,3,7,At Risk
15355.0,2011-11-10 13:44:00,2,277.05,United Kingdom,29,4,3,2,9,New Customers
15356.0,2011-11-08 13:11:00,10,2766.5,United Kingdom,31,4,5,5,14,Champions
15358.0,2011-12-05 09:04:00,22,8347.2,United Kingdom,4,5,5,5,15,Champions
15360.0,2011-10-31 09:35:00,1,427.93,United Kingdom,39,3,1,2,6,Needs Nurture
15361.0,2010-12-13 09:52:00,1,418.92,United Kingdom,361,1,1,2,4,Needs Nurture
15363.0,2010-12-02 12:28:00,1,326.0,United Kingdom,372,1,1,2,4,Needs Nurture
15364.0,2011-09-05 09:46:00,2,913.19,United Kingdom,95,2,3,3,8,At Risk
15365.0,2011-11-14 08:29:00,7,2314.32,United Kingdom,25,4,5,5,14,Champions
15366.0,2011-09-25 15:01:00,2,602.51,United Kingdom,75,2,3,3,8,At Risk
15367.0,2011-10-13 14:13:00,4,1877.59,United Kingdom,57,3,4,4,11,Loyal Customers
15368.0,2011-11-18 14:42:00,1,446.94000000000005,United Kingdom,21,4,1,2,7,New Customers
15370.0,2011-10-30 10:58:00,7,2386.05,United Kingdom,40,3,5,5,13,Loyal Customers
15372.0,2011-07-25 16:39:00,1,2007.3999999999999,United Kingdom,137,2,1,4,7,High Value
15373.0,2011-12-01 15:05:00,12,2415.91,United Kingdom,8,5,5,5,15,Champions
15374.0,2011-08-03 09:59:00,1,168.0,United Kingdom,128,2,1,1,4,Needs Nurture
15376.0,2011-10-30 15:04:00,3,1233.3600000000001,United Kingdom,40,3,3,4,10,High Value
15379.0,2011-06-23 13:13:00,7,3703.29,United Kingdom,169,2,5,5,12,At Risk
15380.0,2011-12-01 12:13:00,5,1690.2600000000002,United Kingdom,8,5,4,4,13,Champions
15381.0,2011-05-10 11:55:00,2,596.85,United Kingdom,213,1,3,3,7,At Risk
15382.0,2011-11-25 10:58:00,6,5955.71,United Kingdom,14,4,5,5,14,Champions
15384.0,2011-06-23 10:57:00,2,642.41,United Kingdom,169,2,3,3,8,At Risk
15385.0,2011-10-30 15:11:00,1,316.88,United Kingdom,40,3,1,2,6,Needs Nurture
15386.0,2011-06-06 13:47:00,1,394.14,United Kingdom,186,1,1,2,4,Needs Nurture
15388.0,2011-03-14 13:53:00,1,140.54,Canada,270,1,1,1,3,Needs Nurture
15389.0,2011-06-20 16:18:00,1,500.0,United Kingdom,172,2,1,3,6,Needs Nurture
15392.0,2011-12-05 11:01:00,4,1535.53,United Kingdom,4,5,4,4,13,Champions
15393.0,2011-11-23 16:48:00,2,231.86,United Kingdom,16,4,3,1,8,New Customers
